img,plate,source_img,augment_type,plate_type
142_low.png,51-L8 0104,142.png,low,2line
142_medium.png,51-L8 0104,142.png,medium,2line
142_high.png,51-L8 0104,142.png,high,2line
142_occluded.png,51-L8 0104,142.png,occluded,2line
143_low.png,59-P2 303.51,143.png,low,2line
143_medium.png,59-P2 303.51,143.png,medium,2line
143_high.png,59-P2 303.51,143.png,high,2line
143_occluded.png,59-P2 303.51,143.png,occluded,2line
144_low.png,61-Z1 2662,144.png,low,2line
144_medium.png,61-Z1 2662,144.png,medium,2line
144_high.png,61-Z1 2662,144.png,high,2line
144_occluded.png,61-Z1 2662,144.png,occluded,2line
145_low.png,59-E1 723.61,145.png,low,2line
145_medium.png,59-E1 723.61,145.png,medium,2line
145_high.png,59-E1 723.61,145.png,high,2line
145_occluded.png,59-E1 723.61,145.png,occluded,2line
146_low.png,54-X9 9300,146.png,low,2line
146_medium.png,54-X9 9300,146.png,medium,2line
146_high.png,54-X9 9300,146.png,high,2line
146_occluded.png,54-X9 9300,146.png,occluded,2line
147_low.png,59-T1 082.64,147.png,low,2line
147_medium.png,59-T1 082.64,147.png,medium,2line
147_high.png,59-T1 082.64,147.png,high,2line
147_occluded.png,59-T1 082.64,147.png,occluded,2line
148_low.png,51-L6 8446,148.png,low,2line
148_medium.png,51-L6 8446,148.png,medium,2line
148_high.png,51-L6 8446,148.png,high,2line
148_occluded.png,51-L6 8446,148.png,occluded,2line
149_low.png,59-X2 0354,149.png,low,2line
149_medium.png,59-X2 0354,149.png,medium,2line
149_high.png,59-X2 0354,149.png,high,2line
149_occluded.png,59-X2 0354,149.png,occluded,2line
150_low.png,59-Y1 713.64,150.png,low,2line
150_medium.png,59-Y1 713.64,150.png,medium,2line
150_high.png,59-Y1 713.64,150.png,high,2line
150_occluded.png,59-Y1 713.64,150.png,occluded,2line
151_low.png,59-K1 225.99,151.png,low,2line
151_medium.png,59-K1 225.99,151.png,medium,2line
151_high.png,59-K1 225.99,151.png,high,2line
151_occluded.png,59-K1 225.99,151.png,occluded,2line
152_low.png,59-K1 650.72,152.png,low,2line
152_medium.png,59-K1 650.72,152.png,medium,2line
152_high.png,59-K1 650.72,152.png,high,2line
152_occluded.png,59-K1 650.72,152.png,occluded,2line
153_low.png,54-2 2733,153.png,low,2line
153_medium.png,54-2 2733,153.png,medium,2line
153_high.png,54-2 2733,153.png,high,2line
153_occluded.png,54-2 2733,153.png,occluded,2line
154_low.png,59-C1 482.75,154.png,low,2line
154_medium.png,59-C1 482.75,154.png,medium,2line
154_high.png,59-C1 482.75,154.png,high,2line
154_occluded.png,59-C1 482.75,154.png,occluded,2line
155_low.png,54-S4 4283,155.png,low,2line
155_medium.png,54-S4 4283,155.png,medium,2line
155_high.png,54-S4 4283,155.png,high,2line
155_occluded.png,54-S4 4283,155.png,occluded,2line
156_low.png,50-BA 555.17,156.png,low,2line
156_medium.png,50-BA 555.17,156.png,medium,2line
156_high.png,50-BA 555.17,156.png,high,2line
156_occluded.png,50-BA 555.17,156.png,occluded,2line
157_low.png,59-T1 922.70,157.png,low,2line
157_medium.png,59-T1 922.70,157.png,medium,2line
157_high.png,59-T1 922.70,157.png,high,2line
157_occluded.png,59-T1 922.70,157.png,occluded,2line
158_low.png,47-C1 152.94,158.png,low,2line
158_medium.png,47-C1 152.94,158.png,medium,2line
158_high.png,47-C1 152.94,158.png,high,2line
158_occluded.png,47-C1 152.94,158.png,occluded,2line
159_low.png,59-E1 531.27,159.png,low,2line
159_medium.png,59-E1 531.27,159.png,medium,2line
159_high.png,59-E1 531.27,159.png,high,2line
159_occluded.png,59-E1 531.27,159.png,occluded,2line
160_low.png,61-C1 064.03,160.png,low,2line
160_medium.png,61-C1 064.03,160.png,medium,2line
160_high.png,61-C1 064.03,160.png,high,2line
160_occluded.png,61-C1 064.03,160.png,occluded,2line
161_low.png,66-L1 266.85,161.png,low,2line
161_medium.png,66-L1 266.85,161.png,medium,2line
161_high.png,66-L1 266.85,161.png,high,2line
161_occluded.png,66-L1 266.85,161.png,occluded,2line
162_low.png,54-U5 7001,162.png,low,2line
162_medium.png,54-U5 7001,162.png,medium,2line
162_high.png,54-U5 7001,162.png,high,2line
162_occluded.png,54-U5 7001,162.png,occluded,2line
163_low.png,49-K1 073.20,163.png,low,2line
163_medium.png,49-K1 073.20,163.png,medium,2line
163_high.png,49-K1 073.20,163.png,high,2line
163_occluded.png,49-K1 073.20,163.png,occluded,2line
164_low.png,16-M9 0826,164.png,low,2line
164_medium.png,16-M9 0826,164.png,medium,2line
164_high.png,16-M9 0826,164.png,high,2line
164_occluded.png,16-M9 0826,164.png,occluded,2line
165_low.png,54-S8 5489,165.png,low,2line
165_medium.png,54-S8 5489,165.png,medium,2line
165_high.png,54-S8 5489,165.png,high,2line
165_occluded.png,54-S8 5489,165.png,occluded,2line
166_low.png,62-G1 097.36,166.png,low,2line
166_medium.png,62-G1 097.36,166.png,medium,2line
166_high.png,62-G1 097.36,166.png,high,2line
166_occluded.png,62-G1 097.36,166.png,occluded,2line
167_low.png,59-L1 847.59,167.png,low,2line
167_medium.png,59-L1 847.59,167.png,medium,2line
167_high.png,59-L1 847.59,167.png,high,2line
167_occluded.png,59-L1 847.59,167.png,occluded,2line
168_low.png,52-N5 2030,168.png,low,2line
168_medium.png,52-N5 2030,168.png,medium,2line
168_high.png,52-N5 2030,168.png,high,2line
168_occluded.png,52-N5 2030,168.png,occluded,2line
169_low.png,59-N1 748.64,169.png,low,2line
169_medium.png,59-N1 748.64,169.png,medium,2line
169_high.png,59-N1 748.64,169.png,high,2line
169_occluded.png,59-N1 748.64,169.png,occluded,2line
170_low.png,59-C1 670.71,170.png,low,2line
170_medium.png,59-C1 670.71,170.png,medium,2line
170_high.png,59-C1 670.71,170.png,high,2line
170_occluded.png,59-C1 670.71,170.png,occluded,2line
171_low.png,67-F1 113.17,171.png,low,2line
171_medium.png,67-F1 113.17,171.png,medium,2line
171_high.png,67-F1 113.17,171.png,high,2line
171_occluded.png,67-F1 113.17,171.png,occluded,2line
172_low.png,59-D1 887.28,172.png,low,2line
172_medium.png,59-D1 887.28,172.png,medium,2line
172_high.png,59-D1 887.28,172.png,high,2line
172_occluded.png,59-D1 887.28,172.png,occluded,2line
173_low.png,77-F7 9919,173.png,low,2line
173_medium.png,77-F7 9919,173.png,medium,2line
173_high.png,77-F7 9919,173.png,high,2line
173_occluded.png,77-F7 9919,173.png,occluded,2line
174_low.png,64-D1 132.41,174.png,low,2line
174_medium.png,64-D1 132.41,174.png,medium,2line
174_high.png,64-D1 132.41,174.png,high,2line
174_occluded.png,64-D1 132.41,174.png,occluded,2line
175_low.png,78-C1 231.79,175.png,low,2line
175_medium.png,78-C1 231.79,175.png,medium,2line
175_high.png,78-C1 231.79,175.png,high,2line
175_occluded.png,78-C1 231.79,175.png,occluded,2line
176_low.png,59-F1 765.97,176.png,low,2line
176_medium.png,59-F1 765.97,176.png,medium,2line
176_high.png,59-F1 765.97,176.png,high,2line
176_occluded.png,59-F1 765.97,176.png,occluded,2line
177_low.png,59-H1 561.97,177.png,low,2line
177_medium.png,59-H1 561.97,177.png,medium,2line
177_high.png,59-H1 561.97,177.png,high,2line
177_occluded.png,59-H1 561.97,177.png,occluded,2line
178_low.png,67-B1 408.33,178.png,low,2line
178_medium.png,67-B1 408.33,178.png,medium,2line
178_high.png,67-B1 408.33,178.png,high,2line
178_occluded.png,67-B1 408.33,178.png,occluded,2line
179_low.png,59-S1 534.18,179.png,low,2line
179_medium.png,59-S1 534.18,179.png,medium,2line
179_high.png,59-S1 534.18,179.png,high,2line
179_occluded.png,59-S1 534.18,179.png,occluded,2line
180_low.png,72-C1 125.11,180.png,low,2line
180_medium.png,72-C1 125.11,180.png,medium,2line
180_high.png,72-C1 125.11,180.png,high,2line
180_occluded.png,72-C1 125.11,180.png,occluded,2line
181_low.png,66-N1 130.34,181.png,low,2line
181_medium.png,66-N1 130.34,181.png,medium,2line
181_high.png,66-N1 130.34,181.png,high,2line
181_occluded.png,66-N1 130.34,181.png,occluded,2line
182_low.png,59-C1 253.18,182.png,low,2line
182_medium.png,59-C1 253.18,182.png,medium,2line
182_high.png,59-C1 253.18,182.png,high,2line
182_occluded.png,59-C1 253.18,182.png,occluded,2line
183_low.png,59-C1 622.93,183.png,low,2line
183_medium.png,59-C1 622.93,183.png,medium,2line
183_high.png,59-C1 622.93,183.png,high,2line
183_occluded.png,59-C1 622.93,183.png,occluded,2line
184_low.png,59-D1 599.89,184.png,low,2line
184_medium.png,59-D1 599.89,184.png,medium,2line
184_high.png,59-D1 599.89,184.png,high,2line
184_occluded.png,59-D1 599.89,184.png,occluded,2line
185_low.png,59-P2 002.63,185.png,low,2line
185_medium.png,59-P2 002.63,185.png,medium,2line
185_high.png,59-P2 002.63,185.png,high,2line
185_occluded.png,59-P2 002.63,185.png,occluded,2line
186_low.png,59-L1 916.51,186.png,low,2line
186_medium.png,59-L1 916.51,186.png,medium,2line
186_high.png,59-L1 916.51,186.png,high,2line
186_occluded.png,59-L1 916.51,186.png,occluded,2line
187_low.png,78-N2 5203,187.png,low,2line
187_medium.png,78-N2 5203,187.png,medium,2line
187_high.png,78-N2 5203,187.png,high,2line
187_occluded.png,78-N2 5203,187.png,occluded,2line
188_low.png,59-C1 3631,188.png,low,2line
188_medium.png,59-C1 3631,188.png,medium,2line
188_high.png,59-C1 3631,188.png,high,2line
188_occluded.png,59-C1 3631,188.png,occluded,2line
189_low.png,81-B1 387.46,189.png,low,2line
189_medium.png,81-B1 387.46,189.png,medium,2line
189_high.png,81-B1 387.46,189.png,high,2line
189_occluded.png,81-B1 387.46,189.png,occluded,2line
190_low.png,59-L1 508.99,190.png,low,2line
190_medium.png,59-L1 508.99,190.png,medium,2line
190_high.png,59-L1 508.99,190.png,high,2line
190_occluded.png,59-L1 508.99,190.png,occluded,2line
191_low.png,62-P1 519.09,191.png,low,2line
191_medium.png,62-P1 519.09,191.png,medium,2line
191_high.png,62-P1 519.09,191.png,high,2line
191_occluded.png,62-P1 519.09,191.png,occluded,2line
192_low.png,75-F1 029.91,192.png,low,2line
192_medium.png,75-F1 029.91,192.png,medium,2line
192_high.png,75-F1 029.91,192.png,high,2line
192_occluded.png,75-F1 029.91,192.png,occluded,2line
193_low.png,81-B1 379.63,193.png,low,2line
193_medium.png,81-B1 379.63,193.png,medium,2line
193_high.png,81-B1 379.63,193.png,high,2line
193_occluded.png,81-B1 379.63,193.png,occluded,2line
194_low.png,54-P7 2138,194.png,low,2line
194_medium.png,54-P7 2138,194.png,medium,2line
194_high.png,54-P7 2138,194.png,high,2line
194_occluded.png,54-P7 2138,194.png,occluded,2line
195_low.png,60-B3 163.91,195.png,low,2line
195_medium.png,60-B3 163.91,195.png,medium,2line
195_high.png,60-B3 163.91,195.png,high,2line
195_occluded.png,60-B3 163.91,195.png,occluded,2line
196_low.png,83-P1 675.60,196.png,low,2line
196_medium.png,83-P1 675.60,196.png,medium,2line
196_high.png,83-P1 675.60,196.png,high,2line
196_occluded.png,83-P1 675.60,196.png,occluded,2line
197_low.png,59-F1 322.46,197.png,low,2line
197_medium.png,59-F1 322.46,197.png,medium,2line
197_high.png,59-F1 322.46,197.png,high,2line
197_occluded.png,59-F1 322.46,197.png,occluded,2line
198_low.png,59-E1 550.40,198.png,low,2line
198_medium.png,59-E1 550.40,198.png,medium,2line
198_high.png,59-E1 550.40,198.png,high,2line
198_occluded.png,59-E1 550.40,198.png,occluded,2line
199_low.png,85-B1 028.36,199.png,low,2line
199_medium.png,85-B1 028.36,199.png,medium,2line
199_high.png,85-B1 028.36,199.png,high,2line
199_occluded.png,85-B1 028.36,199.png,occluded,2line
200_low.png,51-T4 2133,200.png,low,2line
200_medium.png,51-T4 2133,200.png,medium,2line
200_high.png,51-T4 2133,200.png,high,2line
200_occluded.png,51-T4 2133,200.png,occluded,2line
201_low.png,52-P8 7232,201.png,low,2line
201_medium.png,52-P8 7232,201.png,medium,2line
201_high.png,52-P8 7232,201.png,high,2line
201_occluded.png,52-P8 7232,201.png,occluded,2line
202_low.png,54-S2 2148,202.png,low,2line
202_medium.png,54-S2 2148,202.png,medium,2line
202_high.png,54-S2 2148,202.png,high,2line
202_occluded.png,54-S2 2148,202.png,occluded,2line
203_low.png,59-X1 544.97,203.png,low,2line
203_medium.png,59-X1 544.97,203.png,medium,2line
203_high.png,59-X1 544.97,203.png,high,2line
203_occluded.png,59-X1 544.97,203.png,occluded,2line
204_low.png,59-P2 323.34,204.png,low,2line
204_medium.png,59-P2 323.34,204.png,medium,2line
204_high.png,59-P2 323.34,204.png,high,2line
204_occluded.png,59-P2 323.34,204.png,occluded,2line
205_low.png,59-L2 313.18,205.png,low,2line
205_medium.png,59-L2 313.18,205.png,medium,2line
205_high.png,59-L2 313.18,205.png,high,2line
205_occluded.png,59-L2 313.18,205.png,occluded,2line
206_low.png,51-H4 2822,206.png,low,2line
206_medium.png,51-H4 2822,206.png,medium,2line
206_high.png,51-H4 2822,206.png,high,2line
206_occluded.png,51-H4 2822,206.png,occluded,2line
207_low.png,78-H1 021.33,207.png,low,2line
207_medium.png,78-H1 021.33,207.png,medium,2line
207_high.png,78-H1 021.33,207.png,high,2line
207_occluded.png,78-H1 021.33,207.png,occluded,2line
208_low.png,60-X9 4808,208.png,low,2line
208_medium.png,60-X9 4808,208.png,medium,2line
208_high.png,60-X9 4808,208.png,high,2line
208_occluded.png,60-X9 4808,208.png,occluded,2line
209_low.png,59-N1 875.15,209.png,low,2line
209_medium.png,59-N1 875.15,209.png,medium,2line
209_high.png,59-N1 875.15,209.png,high,2line
209_occluded.png,59-N1 875.15,209.png,occluded,2line
210_low.png,59-S2 267.54,210.png,low,2line
210_medium.png,59-S2 267.54,210.png,medium,2line
210_high.png,59-S2 267.54,210.png,high,2line
210_occluded.png,59-S2 267.54,210.png,occluded,2line
211_low.png,59-V2 160.23,211.png,low,2line
211_medium.png,59-V2 160.23,211.png,medium,2line
211_high.png,59-V2 160.23,211.png,high,2line
211_occluded.png,59-V2 160.23,211.png,occluded,2line
212_low.png,59-T1 599.73,212.png,low,2line
212_medium.png,59-T1 599.73,212.png,medium,2line
212_high.png,59-T1 599.73,212.png,high,2line
212_occluded.png,59-T1 599.73,212.png,occluded,2line
213_low.png,59-X2 773.99,213.png,low,2line
213_medium.png,59-X2 773.99,213.png,medium,2line
213_high.png,59-X2 773.99,213.png,high,2line
213_occluded.png,59-X2 773.99,213.png,occluded,2line
214_low.png,79-Z1 5804,214.png,low,2line
214_medium.png,79-Z1 5804,214.png,medium,2line
214_high.png,79-Z1 5804,214.png,high,2line
214_occluded.png,79-Z1 5804,214.png,occluded,2line
215_low.png,59-B1 311.49,215.png,low,2line
215_medium.png,59-B1 311.49,215.png,medium,2line
215_high.png,59-B1 311.49,215.png,high,2line
215_occluded.png,59-B1 311.49,215.png,occluded,2line
216_low.png,53-R9 0844,216.png,low,2line
216_medium.png,53-R9 0844,216.png,medium,2line
216_high.png,53-R9 0844,216.png,high,2line
216_occluded.png,53-R9 0844,216.png,occluded,2line
218_low.png,59-F1 314.69,218.png,low,2line
218_medium.png,59-F1 314.69,218.png,medium,2line
218_high.png,59-F1 314.69,218.png,high,2line
218_occluded.png,59-F1 314.69,218.png,occluded,2line
219_low.png,59-C2 5920,219.png,low,2line
219_medium.png,59-C2 5920,219.png,medium,2line
219_high.png,59-C2 5920,219.png,high,2line
219_occluded.png,59-C2 5920,219.png,occluded,2line
220_low.png,54-N6 4172,220.png,low,2line
220_medium.png,54-N6 4172,220.png,medium,2line
220_high.png,54-N6 4172,220.png,high,2line
220_occluded.png,54-N6 4172,220.png,occluded,2line
221_low.png,67-H1 036.55,221.png,low,2line
221_medium.png,67-H1 036.55,221.png,medium,2line
221_high.png,67-H1 036.55,221.png,high,2line
221_occluded.png,67-H1 036.55,221.png,occluded,2line
222_low.png,51-K2 8501,222.png,low,2line
222_medium.png,51-K2 8501,222.png,medium,2line
222_high.png,51-K2 8501,222.png,high,2line
222_occluded.png,51-K2 8501,222.png,occluded,2line
223_low.png,59-S2 232.45,223.png,low,2line
223_medium.png,59-S2 232.45,223.png,medium,2line
223_high.png,59-S2 232.45,223.png,high,2line
223_occluded.png,59-S2 232.45,223.png,occluded,2line
225_low.png,59-B1 385.59,225.png,low,2line
225_medium.png,59-B1 385.59,225.png,medium,2line
225_high.png,59-B1 385.59,225.png,high,2line
225_occluded.png,59-B1 385.59,225.png,occluded,2line
226_low.png,60-C1 658.29,226.png,low,2line
226_medium.png,60-C1 658.29,226.png,medium,2line
226_high.png,60-C1 658.29,226.png,high,2line
226_occluded.png,60-C1 658.29,226.png,occluded,2line
227_low.png,59-C2 582.56,227.png,low,2line
227_medium.png,59-C2 582.56,227.png,medium,2line
227_high.png,59-C2 582.56,227.png,high,2line
227_occluded.png,59-C2 582.56,227.png,occluded,2line
229_low.png,59-E1 296.60,229.png,low,2line
229_medium.png,59-E1 296.60,229.png,medium,2line
229_high.png,59-E1 296.60,229.png,high,2line
229_occluded.png,59-E1 296.60,229.png,occluded,2line
230_low.png,62-V1 6814,230.png,low,2line
230_medium.png,62-V1 6814,230.png,medium,2line
230_high.png,62-V1 6814,230.png,high,2line
230_occluded.png,62-V1 6814,230.png,occluded,2line
231_low.png,79-U2 4621,231.png,low,2line
231_medium.png,79-U2 4621,231.png,medium,2line
231_high.png,79-U2 4621,231.png,high,2line
231_occluded.png,79-U2 4621,231.png,occluded,2line
232_low.png,60-C2 366.87,232.png,low,2line
232_medium.png,60-C2 366.87,232.png,medium,2line
232_high.png,60-C2 366.87,232.png,high,2line
232_occluded.png,60-C2 366.87,232.png,occluded,2line
233_low.png,62-K1 179.29,233.png,low,2line
233_medium.png,62-K1 179.29,233.png,medium,2line
233_high.png,62-K1 179.29,233.png,high,2line
233_occluded.png,62-K1 179.29,233.png,occluded,2line
234_low.png,70-K1 059.63,234.png,low,2line
234_medium.png,70-K1 059.63,234.png,medium,2line
234_high.png,70-K1 059.63,234.png,high,2line
234_occluded.png,70-K1 059.63,234.png,occluded,2line
235_low.png,59-C1 5610,235.png,low,2line
235_medium.png,59-C1 5610,235.png,medium,2line
235_high.png,59-C1 5610,235.png,high,2line
235_occluded.png,59-C1 5610,235.png,occluded,2line
236_low.png,54-T2 3353,236.png,low,2line
236_medium.png,54-T2 3353,236.png,medium,2line
236_high.png,54-T2 3353,236.png,high,2line
236_occluded.png,54-T2 3353,236.png,occluded,2line
237_low.png,59-L2 054.42,237.png,low,2line
237_medium.png,59-L2 054.42,237.png,medium,2line
237_high.png,59-L2 054.42,237.png,high,2line
237_occluded.png,59-L2 054.42,237.png,occluded,2line
239_low.png,62-L1 227.67,239.png,low,2line
239_medium.png,62-L1 227.67,239.png,medium,2line
239_high.png,62-L1 227.67,239.png,high,2line
239_occluded.png,62-L1 227.67,239.png,occluded,2line
240_low.png,59-S2 219.69,240.png,low,2line
240_medium.png,59-S2 219.69,240.png,medium,2line
240_high.png,59-S2 219.69,240.png,high,2line
240_occluded.png,59-S2 219.69,240.png,occluded,2line
241_low.png,59-H1 341.59,241.png,low,2line
241_medium.png,59-H1 341.59,241.png,medium,2line
241_high.png,59-H1 341.59,241.png,high,2line
241_occluded.png,59-H1 341.59,241.png,occluded,2line
243_low.png,67-G1 067.16,243.png,low,2line
243_medium.png,67-G1 067.16,243.png,medium,2line
243_high.png,67-G1 067.16,243.png,high,2line
243_occluded.png,67-G1 067.16,243.png,occluded,2line
244_low.png,59-S2 299.69,244.png,low,2line
244_medium.png,59-S2 299.69,244.png,medium,2line
244_high.png,59-S2 299.69,244.png,high,2line
244_occluded.png,59-S2 299.69,244.png,occluded,2line
245_low.png,51-X9 1894,245.png,low,2line
245_medium.png,51-X9 1894,245.png,medium,2line
245_high.png,51-X9 1894,245.png,high,2line
245_occluded.png,51-X9 1894,245.png,occluded,2line
246_low.png,93-F1 170.78,246.png,low,2line
246_medium.png,93-F1 170.78,246.png,medium,2line
246_high.png,93-F1 170.78,246.png,high,2line
246_occluded.png,93-F1 170.78,246.png,occluded,2line
247_low.png,59-T1 009.85,247.png,low,2line
247_medium.png,59-T1 009.85,247.png,medium,2line
247_high.png,59-T1 009.85,247.png,high,2line
247_occluded.png,59-T1 009.85,247.png,occluded,2line
248_low.png,59-F1 474.88,248.png,low,2line
248_medium.png,59-F1 474.88,248.png,medium,2line
248_high.png,59-F1 474.88,248.png,high,2line
248_occluded.png,59-F1 474.88,248.png,occluded,2line
249_low.png,54-F4 4078,249.png,low,2line
249_medium.png,54-F4 4078,249.png,medium,2line
249_high.png,54-F4 4078,249.png,high,2line
249_occluded.png,54-F4 4078,249.png,occluded,2line
250_low.png,55-Y4 8437,250.png,low,2line
250_medium.png,55-Y4 8437,250.png,medium,2line
250_high.png,55-Y4 8437,250.png,high,2line
250_occluded.png,55-Y4 8437,250.png,occluded,2line
251_low.png,66-P1 519.93,251.png,low,2line
251_medium.png,66-P1 519.93,251.png,medium,2line
251_high.png,66-P1 519.93,251.png,high,2line
251_occluded.png,66-P1 519.93,251.png,occluded,2line
252_low.png,60-B9 383.85,252.png,low,2line
252_medium.png,60-B9 383.85,252.png,medium,2line
252_high.png,60-B9 383.85,252.png,high,2line
252_occluded.png,60-B9 383.85,252.png,occluded,2line
253_low.png,59-C2 247.29,253.png,low,2line
