img,plate,source_img,augment_type,clean_plate,group_id,split
140_medium.png,77-C1 393.73,140.png,medium,77C139373,77C139373,train
140_high.png,77-C1 393.73,140.png,high,77C139373,77C139373,train
140_occluded.png,77-C1 393.73,140.png,occluded,77C139373,77C139373,train
141_low.png,54-X8 2567,141.png,low,54X82567,54X82567,train
141_medium.png,54-X8 2567,141.png,medium,54X82567,54X82567,train
141_high.png,54-X8 2567,141.png,high,54X82567,54X82567,train
141_occluded.png,54-X8 2567,141.png,occluded,54X82567,54X82567,train
142_low.png,51-L8 0104,142.png,low,51L80104,51L80104,train
142_medium.png,51-L8 0104,142.png,medium,51L80104,51L80104,train
142_high.png,51-L8 0104,142.png,high,51L80104,51L80104,train
142_occluded.png,51-L8 0104,142.png,occluded,51L80104,51L80104,train
143_low.png,59-P2 303.51,143.png,low,59P230351,59P230351,train
143_medium.png,59-P2 303.51,143.png,medium,59P230351,59P230351,train
143_high.png,59-P2 303.51,143.png,high,59P230351,59P230351,train
143_occluded.png,59-P2 303.51,143.png,occluded,59P230351,59P230351,train
145_low.png,59-E1 723.61,145.png,low,59E172361,59E172361,train
145_medium.png,59-E1 723.61,145.png,medium,59E172361,59E172361,train
145_high.png,59-E1 723.61,145.png,high,59E172361,59E172361,train
145_occluded.png,59-E1 723.61,145.png,occluded,59E172361,59E172361,train
146_low.png,54-X9 9300,146.png,low,54X99300,54X99300,train
146_medium.png,54-X9 9300,146.png,medium,54X99300,54X99300,train
146_high.png,54-X9 9300,146.png,high,54X99300,54X99300,train
146_occluded.png,54-X9 9300,146.png,occluded,54X99300,54X99300,train
147_low.png,59-T1 082.64,147.png,low,59T108264,59T108264,train
147_medium.png,59-T1 082.64,147.png,medium,59T108264,59T108264,train
147_high.png,59-T1 082.64,147.png,high,59T108264,59T108264,train
147_occluded.png,59-T1 082.64,147.png,occluded,59T108264,59T108264,train
148_low.png,51-L6 8446,148.png,low,51L68446,51L68446,train
148_medium.png,51-L6 8446,148.png,medium,51L68446,51L68446,train
148_high.png,51-L6 8446,148.png,high,51L68446,51L68446,train
148_occluded.png,51-L6 8446,148.png,occluded,51L68446,51L68446,train
149_low.png,59-X2 0354,149.png,low,59X20354,59X20354,train
149_medium.png,59-X2 0354,149.png,medium,59X20354,59X20354,train
149_high.png,59-X2 0354,149.png,high,59X20354,59X20354,train
149_occluded.png,59-X2 0354,149.png,occluded,59X20354,59X20354,train
150_low.png,59-Y1 713.64,150.png,low,59Y171364,59Y171364,train
150_medium.png,59-Y1 713.64,150.png,medium,59Y171364,59Y171364,train
150_high.png,59-Y1 713.64,150.png,high,59Y171364,59Y171364,train
150_occluded.png,59-Y1 713.64,150.png,occluded,59Y171364,59Y171364,train
152_low.png,59-K1 650.72,152.png,low,59K165072,59K165072,train
152_medium.png,59-K1 650.72,152.png,medium,59K165072,59K165072,train
152_high.png,59-K1 650.72,152.png,high,59K165072,59K165072,train
152_occluded.png,59-K1 650.72,152.png,occluded,59K165072,59K165072,train
153_low.png,54-2 2733,153.png,low,5422733,5422733,train
153_medium.png,54-2 2733,153.png,medium,5422733,5422733,train
153_high.png,54-2 2733,153.png,high,5422733,5422733,train
153_occluded.png,54-2 2733,153.png,occluded,5422733,5422733,train
154_low.png,59-C1 482.75,154.png,low,59C148275,59C148275,train
154_medium.png,59-C1 482.75,154.png,medium,59C148275,59C148275,train
154_high.png,59-C1 482.75,154.png,high,59C148275,59C148275,train
154_occluded.png,59-C1 482.75,154.png,occluded,59C148275,59C148275,train
156_low.png,50-BA 555.17,156.png,low,50BA55517,50BA55517,train
156_medium.png,50-BA 555.17,156.png,medium,50BA55517,50BA55517,train
156_high.png,50-BA 555.17,156.png,high,50BA55517,50BA55517,train
156_occluded.png,50-BA 555.17,156.png,occluded,50BA55517,50BA55517,train
157_low.png,59-T1 922.70,157.png,low,59T192270,59T192270,train
157_medium.png,59-T1 922.70,157.png,medium,59T192270,59T192270,train
157_high.png,59-T1 922.70,157.png,high,59T192270,59T192270,train
157_occluded.png,59-T1 922.70,157.png,occluded,59T192270,59T192270,train
158_low.png,47-C1 152.94,158.png,low,47C115294,47C115294,train
158_medium.png,47-C1 152.94,158.png,medium,47C115294,47C115294,train
158_high.png,47-C1 152.94,158.png,high,47C115294,47C115294,train
158_occluded.png,47-C1 152.94,158.png,occluded,47C115294,47C115294,train
159_low.png,59-E1 531.27,159.png,low,59E153127,59E153127,train
159_medium.png,59-E1 531.27,159.png,medium,59E153127,59E153127,train
159_high.png,59-E1 531.27,159.png,high,59E153127,59E153127,train
159_occluded.png,59-E1 531.27,159.png,occluded,59E153127,59E153127,train
161_low.png,66-L1 266.85,161.png,low,66L126685,66L126685,train
161_medium.png,66-L1 266.85,161.png,medium,66L126685,66L126685,train
161_high.png,66-L1 266.85,161.png,high,66L126685,66L126685,train
161_occluded.png,66-L1 266.85,161.png,occluded,66L126685,66L126685,train
162_low.png,54-U5 7001,162.png,low,54U57001,54U57001,train
162_medium.png,54-U5 7001,162.png,medium,54U57001,54U57001,train
162_high.png,54-U5 7001,162.png,high,54U57001,54U57001,train
162_occluded.png,54-U5 7001,162.png,occluded,54U57001,54U57001,train
163_low.png,49-K1 073.20,163.png,low,49K107320,49K107320,train
163_medium.png,49-K1 073.20,163.png,medium,49K107320,49K107320,train
163_high.png,49-K1 073.20,163.png,high,49K107320,49K107320,train
163_occluded.png,49-K1 073.20,163.png,occluded,49K107320,49K107320,train
164_low.png,16-M9 0826,164.png,low,16M90826,16M90826,train
164_medium.png,16-M9 0826,164.png,medium,16M90826,16M90826,train
164_high.png,16-M9 0826,164.png,high,16M90826,16M90826,train
164_occluded.png,16-M9 0826,164.png,occluded,16M90826,16M90826,train
166_low.png,62-G1 097.36,166.png,low,62G109736,62G109736,train
166_medium.png,62-G1 097.36,166.png,medium,62G109736,62G109736,train
166_high.png,62-G1 097.36,166.png,high,62G109736,62G109736,train
166_occluded.png,62-G1 097.36,166.png,occluded,62G109736,62G109736,train
167_low.png,59-L1 847.59,167.png,low,59L184759,59L184759,train
167_medium.png,59-L1 847.59,167.png,medium,59L184759,59L184759,train
167_high.png,59-L1 847.59,167.png,high,59L184759,59L184759,train
167_occluded.png,59-L1 847.59,167.png,occluded,59L184759,59L184759,train
168_low.png,52-N5 2030,168.png,low,52N52030,52N52030,train
168_medium.png,52-N5 2030,168.png,medium,52N52030,52N52030,train
168_high.png,52-N5 2030,168.png,high,52N52030,52N52030,train
168_occluded.png,52-N5 2030,168.png,occluded,52N52030,52N52030,train
169_low.png,59-N1 748.64,169.png,low,59N174864,59N174864,train
169_medium.png,59-N1 748.64,169.png,medium,59N174864,59N174864,train
169_high.png,59-N1 748.64,169.png,high,59N174864,59N174864,train
169_occluded.png,59-N1 748.64,169.png,occluded,59N174864,59N174864,train
170_low.png,59-C1 670.71,170.png,low,59C167071,59C167071,train
170_medium.png,59-C1 670.71,170.png,medium,59C167071,59C167071,train
170_high.png,59-C1 670.71,170.png,high,59C167071,59C167071,train
170_occluded.png,59-C1 670.71,170.png,occluded,59C167071,59C167071,train
172_low.png,59-D1 887.28,172.png,low,59D188728,59D188728,train
172_medium.png,59-D1 887.28,172.png,medium,59D188728,59D188728,train
172_high.png,59-D1 887.28,172.png,high,59D188728,59D188728,train
172_occluded.png,59-D1 887.28,172.png,occluded,59D188728,59D188728,train
173_low.png,77-F7 9919,173.png,low,77F79919,77F79919,train
173_medium.png,77-F7 9919,173.png,medium,77F79919,77F79919,train
173_high.png,77-F7 9919,173.png,high,77F79919,77F79919,train
173_occluded.png,77-F7 9919,173.png,occluded,77F79919,77F79919,train
175_low.png,78-C1 231.79,175.png,low,78C123179,78C123179,train
175_medium.png,78-C1 231.79,175.png,medium,78C123179,78C123179,train
175_high.png,78-C1 231.79,175.png,high,78C123179,78C123179,train
175_occluded.png,78-C1 231.79,175.png,occluded,78C123179,78C123179,train
176_low.png,59-F1 765.97,176.png,low,59F176597,59F176597,train
176_medium.png,59-F1 765.97,176.png,medium,59F176597,59F176597,train
176_high.png,59-F1 765.97,176.png,high,59F176597,59F176597,train
176_occluded.png,59-F1 765.97,176.png,occluded,59F176597,59F176597,train
177_low.png,59-H1 561.97,177.png,low,59H156197,59H156197,train
177_medium.png,59-H1 561.97,177.png,medium,59H156197,59H156197,train
177_high.png,59-H1 561.97,177.png,high,59H156197,59H156197,train
177_occluded.png,59-H1 561.97,177.png,occluded,59H156197,59H156197,train
178_low.png,67-B1 408.33,178.png,low,67B140833,67B140833,train
178_medium.png,67-B1 408.33,178.png,medium,67B140833,67B140833,train
178_high.png,67-B1 408.33,178.png,high,67B140833,67B140833,train
178_occluded.png,67-B1 408.33,178.png,occluded,67B140833,67B140833,train
183_low.png,59-C1 622.93,183.png,low,59C162293,59C162293,train
183_medium.png,59-C1 622.93,183.png,medium,59C162293,59C162293,train
183_high.png,59-C1 622.93,183.png,high,59C162293,59C162293,train
183_occluded.png,59-C1 622.93,183.png,occluded,59C162293,59C162293,train
184_low.png,59-D1 599.89,184.png,low,59D159989,59D159989,train
184_medium.png,59-D1 599.89,184.png,medium,59D159989,59D159989,train
184_high.png,59-D1 599.89,184.png,high,59D159989,59D159989,train
184_occluded.png,59-D1 599.89,184.png,occluded,59D159989,59D159989,train
186_low.png,59-L1 916.51,186.png,low,59L191651,59L191651,train
186_medium.png,59-L1 916.51,186.png,medium,59L191651,59L191651,train
186_high.png,59-L1 916.51,186.png,high,59L191651,59L191651,train
186_occluded.png,59-L1 916.51,186.png,occluded,59L191651,59L191651,train
188_low.png,59-C1 3631,188.png,low,59C13631,59C13631,train
188_medium.png,59-C1 3631,188.png,medium,59C13631,59C13631,train
188_high.png,59-C1 3631,188.png,high,59C13631,59C13631,train
188_occluded.png,59-C1 3631,188.png,occluded,59C13631,59C13631,train
189_low.png,81-B1 387.46,189.png,low,81B138746,81B138746,train
189_medium.png,81-B1 387.46,189.png,medium,81B138746,81B138746,train
189_high.png,81-B1 387.46,189.png,high,81B138746,81B138746,train
189_occluded.png,81-B1 387.46,189.png,occluded,81B138746,81B138746,train
190_low.png,59-L1 508.99,190.png,low,59L150899,59L150899,train
190_medium.png,59-L1 508.99,190.png,medium,59L150899,59L150899,train
190_high.png,59-L1 508.99,190.png,high,59L150899,59L150899,train
190_occluded.png,59-L1 508.99,190.png,occluded,59L150899,59L150899,train
191_low.png,62-P1 519.09,191.png,low,62P151909,62P151909,train
191_medium.png,62-P1 519.09,191.png,medium,62P151909,62P151909,train
191_high.png,62-P1 519.09,191.png,high,62P151909,62P151909,train
191_occluded.png,62-P1 519.09,191.png,occluded,62P151909,62P151909,train
192_low.png,75-F1 029.91,192.png,low,75F102991,75F102991,train
192_medium.png,75-F1 029.91,192.png,medium,75F102991,75F102991,train
192_high.png,75-F1 029.91,192.png,high,75F102991,75F102991,train
192_occluded.png,75-F1 029.91,192.png,occluded,75F102991,75F102991,train
194_low.png,54-P7 2138,194.png,low,54P72138,54P72138,train
194_medium.png,54-P7 2138,194.png,medium,54P72138,54P72138,train
194_high.png,54-P7 2138,194.png,high,54P72138,54P72138,train
194_occluded.png,54-P7 2138,194.png,occluded,54P72138,54P72138,train
195_low.png,60-B3 163.91,195.png,low,60B316391,60B316391,train
195_medium.png,60-B3 163.91,195.png,medium,60B316391,60B316391,train
195_high.png,60-B3 163.91,195.png,high,60B316391,60B316391,train
195_occluded.png,60-B3 163.91,195.png,occluded,60B316391,60B316391,train
196_low.png,83-P1 675.60,196.png,low,83P167560,83P167560,train
196_medium.png,83-P1 675.60,196.png,medium,83P167560,83P167560,train
196_high.png,83-P1 675.60,196.png,high,83P167560,83P167560,train
196_occluded.png,83-P1 675.60,196.png,occluded,83P167560,83P167560,train
197_low.png,59-F1 322.46,197.png,low,59F132246,59F132246,train
197_medium.png,59-F1 322.46,197.png,medium,59F132246,59F132246,train
197_high.png,59-F1 322.46,197.png,high,59F132246,59F132246,train
197_occluded.png,59-F1 322.46,197.png,occluded,59F132246,59F132246,train
198_low.png,59-E1 550.40,198.png,low,59E155040,59E155040,train
198_medium.png,59-E1 550.40,198.png,medium,59E155040,59E155040,train
198_high.png,59-E1 550.40,198.png,high,59E155040,59E155040,train
198_occluded.png,59-E1 550.40,198.png,occluded,59E155040,59E155040,train
200_low.png,51-T4 2133,200.png,low,51T42133,51T42133,train
200_medium.png,51-T4 2133,200.png,medium,51T42133,51T42133,train
200_high.png,51-T4 2133,200.png,high,51T42133,51T42133,train
200_occluded.png,51-T4 2133,200.png,occluded,51T42133,51T42133,train
202_low.png,54-S2 2148,202.png,low,54S22148,54S22148,train
202_medium.png,54-S2 2148,202.png,medium,54S22148,54S22148,train
202_high.png,54-S2 2148,202.png,high,54S22148,54S22148,train
202_occluded.png,54-S2 2148,202.png,occluded,54S22148,54S22148,train
203_low.png,59-X1 544.97,203.png,low,59X154497,59X154497,train
203_medium.png,59-X1 544.97,203.png,medium,59X154497,59X154497,train
203_high.png,59-X1 544.97,203.png,high,59X154497,59X154497,train
203_occluded.png,59-X1 544.97,203.png,occluded,59X154497,59X154497,train
204_low.png,59-P2 323.34,204.png,low,59P232334,59P232334,train
204_medium.png,59-P2 323.34,204.png,medium,59P232334,59P232334,train
204_high.png,59-P2 323.34,204.png,high,59P232334,59P232334,train
204_occluded.png,59-P2 323.34,204.png,occluded,59P232334,59P232334,train
205_low.png,59-L2 313.18,205.png,low,59L231318,59L231318,train
205_medium.png,59-L2 313.18,205.png,medium,59L231318,59L231318,train
205_high.png,59-L2 313.18,205.png,high,59L231318,59L231318,train
205_occluded.png,59-L2 313.18,205.png,occluded,59L231318,59L231318,train
206_low.png,51-H4 2822,206.png,low,51H42822,51H42822,train
206_medium.png,51-H4 2822,206.png,medium,51H42822,51H42822,train
206_high.png,51-H4 2822,206.png,high,51H42822,51H42822,train
206_occluded.png,51-H4 2822,206.png,occluded,51H42822,51H42822,train
207_low.png,78-H1 021.33,207.png,low,78H102133,78H102133,train
207_medium.png,78-H1 021.33,207.png,medium,78H102133,78H102133,train
207_high.png,78-H1 021.33,207.png,high,78H102133,78H102133,train
207_occluded.png,78-H1 021.33,207.png,occluded,78H102133,78H102133,train
208_low.png,60-X9 4808,208.png,low,60X94808,60X94808,train
208_medium.png,60-X9 4808,208.png,medium,60X94808,60X94808,train
208_high.png,60-X9 4808,208.png,high,60X94808,60X94808,train
208_occluded.png,60-X9 4808,208.png,occluded,60X94808,60X94808,train
209_low.png,59-N1 875.15,209.png,low,59N187515,59N187515,train
209_medium.png,59-N1 875.15,209.png,medium,59N187515,59N187515,train
209_high.png,59-N1 875.15,209.png,high,59N187515,59N187515,train
209_occluded.png,59-N1 875.15,209.png,occluded,59N187515,59N187515,train
210_low.png,59-S2 267.54,210.png,low,59S226754,59S226754,train
210_medium.png,59-S2 267.54,210.png,medium,59S226754,59S226754,train
210_high.png,59-S2 267.54,210.png,high,59S226754,59S226754,train
210_occluded.png,59-S2 267.54,210.png,occluded,59S226754,59S226754,train
211_low.png,59-V2 160.23,211.png,low,59V216023,59V216023,train
211_medium.png,59-V2 160.23,211.png,medium,59V216023,59V216023,train
211_high.png,59-V2 160.23,211.png,high,59V216023,59V216023,train
211_occluded.png,59-V2 160.23,211.png,occluded,59V216023,59V216023,train
212_low.png,59-T1 599.73,212.png,low,59T159973,59T159973,train
212_medium.png,59-T1 599.73,212.png,medium,59T159973,59T159973,train
212_high.png,59-T1 599.73,212.png,high,59T159973,59T159973,train
212_occluded.png,59-T1 599.73,212.png,occluded,59T159973,59T159973,train
216_low.png,53-R9 0844,216.png,low,53R90844,53R90844,train
216_medium.png,53-R9 0844,216.png,medium,53R90844,53R90844,train
216_high.png,53-R9 0844,216.png,high,53R90844,53R90844,train
216_occluded.png,53-R9 0844,216.png,occluded,53R90844,53R90844,train
218_low.png,59-F1 314.69,218.png,low,59F131469,59F131469,train
218_medium.png,59-F1 314.69,218.png,medium,59F131469,59F131469,train
218_high.png,59-F1 314.69,218.png,high,59F131469,59F131469,train
218_occluded.png,59-F1 314.69,218.png,occluded,59F131469,59F131469,train
220_low.png,54-N6 4172,220.png,low,54N64172,54N64172,train
220_medium.png,54-N6 4172,220.png,medium,54N64172,54N64172,train
220_high.png,54-N6 4172,220.png,high,54N64172,54N64172,train
220_occluded.png,54-N6 4172,220.png,occluded,54N64172,54N64172,train
221_low.png,67-H1 036.55,221.png,low,67H103655,67H103655,train
221_medium.png,67-H1 036.55,221.png,medium,67H103655,67H103655,train
221_high.png,67-H1 036.55,221.png,high,67H103655,67H103655,train
221_occluded.png,67-H1 036.55,221.png,occluded,67H103655,67H103655,train
222_low.png,51-K2 8501,222.png,low,51K28501,51K28501,train
222_medium.png,51-K2 8501,222.png,medium,51K28501,51K28501,train
222_high.png,51-K2 8501,222.png,high,51K28501,51K28501,train
222_occluded.png,51-K2 8501,222.png,occluded,51K28501,51K28501,train
223_low.png,59-S2 232.45,223.png,low,59S223245,59S223245,train
223_medium.png,59-S2 232.45,223.png,medium,59S223245,59S223245,train
223_high.png,59-S2 232.45,223.png,high,59S223245,59S223245,train
223_occluded.png,59-S2 232.45,223.png,occluded,59S223245,59S223245,train
227_low.png,59-C2 582.56,227.png,low,59C258256,59C258256,train
227_medium.png,59-C2 582.56,227.png,medium,59C258256,59C258256,train
227_high.png,59-C2 582.56,227.png,high,59C258256,59C258256,train
227_occluded.png,59-C2 582.56,227.png,occluded,59C258256,59C258256,train
230_low.png,62-V1 6814,230.png,low,62V16814,62V16814,train
230_medium.png,62-V1 6814,230.png,medium,62V16814,62V16814,train
230_high.png,62-V1 6814,230.png,high,62V16814,62V16814,train
230_occluded.png,62-V1 6814,230.png,occluded,62V16814,62V16814,train
231_low.png,79-U2 4621,231.png,low,79U24621,79U24621,train
231_medium.png,79-U2 4621,231.png,medium,79U24621,79U24621,train
231_high.png,79-U2 4621,231.png,high,79U24621,79U24621,train
231_occluded.png,79-U2 4621,231.png,occluded,79U24621,79U24621,train
232_low.png,60-C2 366.87,232.png,low,60C236687,60C236687,train
232_medium.png,60-C2 366.87,232.png,medium,60C236687,60C236687,train
232_high.png,60-C2 366.87,232.png,high,60C236687,60C236687,train
232_occluded.png,60-C2 366.87,232.png,occluded,60C236687,60C236687,train
233_low.png,62-K1 179.29,233.png,low,62K117929,62K117929,train
233_medium.png,62-K1 179.29,233.png,medium,62K117929,62K117929,train
233_high.png,62-K1 179.29,233.png,high,62K117929,62K117929,train
233_occluded.png,62-K1 179.29,233.png,occluded,62K117929,62K117929,train
234_low.png,70-K1 059.63,234.png,low,70K105963,70K105963,train
234_medium.png,70-K1 059.63,234.png,medium,70K105963,70K105963,train
234_high.png,70-K1 059.63,234.png,high,70K105963,70K105963,train
234_occluded.png,70-K1 059.63,234.png,occluded,70K105963,70K105963,train
237_low.png,59-L2 054.42,237.png,low,59L205442,59L205442,train
237_medium.png,59-L2 054.42,237.png,medium,59L205442,59L205442,train
237_high.png,59-L2 054.42,237.png,high,59L205442,59L205442,train
237_occluded.png,59-L2 054.42,237.png,occluded,59L205442,59L205442,train
239_low.png,62-L1 227.67,239.png,low,62L122767,62L122767,train
239_medium.png,62-L1 227.67,239.png,medium,62L122767,62L122767,train
239_high.png,62-L1 227.67,239.png,high,62L122767,62L122767,train
239_occluded.png,62-L1 227.67,239.png,occluded,62L122767,62L122767,train
